pos	word	ratio*10000	covered*100
25277	gallipoli	0.01	94.84
25278	alerts	0.01	94.84
25279	chavez	0.01	94.84
25280	voltaire	0.01	94.84
25281	rihanna	0.01	94.84
25282	opting	0.01	94.84
25283	runes	0.01	94.84
25284	yangtze	0.01	94.84
25285	cartilage	0.01	94.84
25286	falco	0.01	94.84
25287	thumped	0.01	94.84
25288	posterity	0.01	94.84
25289	recursion	0.01	94.84
25290	ashok	0.01	94.84
25291	schumann	0.01	94.84
25292	hun	0.01	94.84
25293	malt	0.01	94.84
25294	evoked	0.01	94.84
25295	marylebone	0.01	94.84
25296	navigating	0.01	94.84
25297	kiara	0.01	94.84
25298	starbucks	0.01	94.84
25299	affirmation	0.01	94.84
25300	temp	0.01	94.84
25301	abusing	0.01	94.84
25302	shutout	0.01	94.84
25303	thunderstorms	0.01	94.84
25304	rubs	0.01	94.84
25305	burgeoning	0.01	94.84
25306	dun	0.01	94.84
25307	souvenir	0.01	94.84
25308	aptitude	0.01	94.84
25309	truthfully	0.01	94.84
25310	dobson	0.01	94.84
25311	webs	0.01	94.84
25312	sullen	0.01	94.84
25313	caffeine	0.01	94.84
25314	finisher	0.01	94.84
25315	characterisation	0.01	94.84
25316	havre	0.01	94.85
25317	gifford	0.01	94.85
25318	hubei	0.01	94.85
25319	masking	0.01	94.85
25320	illuminate	0.01	94.85
25321	torino	0.01	94.85
25322	pyrenees	0.01	94.85
25323	contacting	0.01	94.85
25324	mahatma	0.01	94.85
25325	950	0.01	94.85
25326	yachts	0.01	94.85
25327	robbing	0.01	94.85
25328	freshmen	0.01	94.85
25329	remission	0.01	94.85
25330	manganese	0.01	94.85
25331	inhabiting	0.01	94.85
25332	knoll	0.01	94.85
25333	undue	0.01	94.85
25334	fables	0.01	94.85
25335	armando	0.01	94.85
25336	alienation	0.01	94.85
25337	suspensions	0.01	94.85
25338	subscriptions	0.01	94.85
25339	213	0.01	94.85
25340	trot	0.01	94.85
25341	mahal	0.01	94.85
25342	kari	0.01	94.85
25343	spam	0.01	94.85
25344	gough	0.01	94.85
25345	fatima	0.01	94.85
25346	twinkle	0.01	94.85
25347	allocate	0.01	94.85
25348	zi	0.01	94.85
25349	squeak	0.01	94.85
25350	zigzag	0.01	94.85
25351	patriarchs	0.01	94.85
25352	thru	0.01	94.85
25353	schiller	0.01	94.85
25354	esperanto	0.01	94.85
25355	plutonium	0.01	94.85
25356	postulated	0.01	94.85
25357	digger	0.01	94.85
25358	hester	0.01	94.85
25359	bulldog	0.01	94.85
25360	inferences	0.01	94.85
25361	dieter	0.01	94.85
25362	tarzan	0.01	94.85
25363	chuckling	0.01	94.85
25364	perseverance	0.01	94.85
25365	captaincy	0.01	94.85
25366	pancreatic	0.01	94.85
25367	stereotypical	0.01	94.85
25368	footwear	0.01	94.85
25369	condolences	0.01	94.85
25370	transplantation	0.01	94.85
25371	mta	0.01	94.85
25372	shitty	0.01	94.85
25373	saba	0.01	94.85
25374	fanning	0.01	94.85
25375	efficiencies	0.01	94.85
25376	pelican	0.01	94.85
25377	recessed	0.01	94.85
25378	stonewall	0.01	94.85
25379	dimensionless	0.01	94.85
25380	kidneys	0.01	94.85
25381	defy	0.01	94.85
25382	inns	0.01	94.85
25383	ganges	0.01	94.86
25384	dashing	0.01	94.86
25385	hendricks	0.01	94.86
25386	migrations	0.01	94.86
25387	unrealistic	0.01	94.86
25388	varma	0.01	94.86
25389	casing	0.01	94.86
25390	pandit	0.01	94.86
25391	colleen	0.01	94.86
25392	lothian	0.01	94.86
25393	straddling	0.01	94.86
25394	dyes	0.01	94.86
25395	sentry	0.01	94.86
25396	fp	0.01	94.86
25397	lm	0.01	94.86
25398	childs	0.01	94.86
25399	brat	0.01	94.86
25400	drags	0.01	94.86
25401	seaplane	0.01	94.86
25402	isometric	0.01	94.86
25403	exhausting	0.01	94.86
25404	twofold	0.01	94.86
25405	innermost	0.01	94.86
25406	radars	0.01	94.86
25407	sancho	0.01	94.86
25408	heretofore	0.01	94.86
25409	concede	0.01	94.86
25410	ballarat	0.01	94.86
25411	putative	0.01	94.86
25412	ukrainians	0.01	94.86
25413	cid	0.01	94.86
25414	goggles	0.01	94.86
25415	hiroshi	0.01	94.86
25416	rosewood	0.01	94.86
25417	chola	0.01	94.86
25418	screws	0.01	94.86
25419	throats	0.01	94.86
25420	gomes	0.01	94.86
25421	rimmed	0.01	94.86
25422	resolute	0.01	94.86
25423	watanabe	0.01	94.86
25424	relinquish	0.01	94.86
25425	acm	0.01	94.86
25426	atypical	0.01	94.86
25427	trainees	0.01	94.86
25428	dispatches	0.01	94.86
25429	buren	0.01	94.86
25430	walther	0.01	94.86
25431	isothermal	0.01	94.86
25432	practicable	0.01	94.86
25433	looped	0.01	94.86
25434	sampler	0.01	94.86
25435	furs	0.01	94.86
25436	javascript	0.01	94.86
25437	allegorical	0.01	94.86
25438	cleo	0.01	94.86
25439	mala	0.01	94.86
25440	palau	0.01	94.86
25441	undetected	0.01	94.86
25442	marche	0.01	94.86
25443	occupant	0.01	94.86
25444	punctuated	0.01	94.86
25445	libertadores	0.01	94.86
25446	manx	0.01	94.86
25447	masons	0.01	94.86
25448	subversive	0.01	94.86
25449	flurry	0.01	94.86
25450	screwing	0.01	94.86
25451	opal	0.01	94.87
25452	floppy	0.01	94.87
25453	activating	0.01	94.87
25454	adolph	0.01	94.87
25455	oakley	0.01	94.87
25456	intergovernmental	0.01	94.87
25457	rizal	0.01	94.87
25458	johnnie	0.01	94.87
25459	fugitives	0.01	94.87
25460	wince	0.01	94.87
25461	diluted	0.01	94.87
25462	unprepared	0.01	94.87
25463	duran	0.01	94.87
25464	uzbek	0.01	94.87
25465	mcdermott	0.01	94.87
25466	locomotion	0.01	94.87
25467	breathtaking	0.01	94.87
25468	zia	0.01	94.87
25469	bobo	0.01	94.87
25470	constructors	0.01	94.87
25471	burbank	0.01	94.87
25472	donating	0.01	94.87
25473	montague	0.01	94.87
25474	squinting	0.01	94.87
25475	unexplored	0.01	94.87
25476	remade	0.01	94.87
25477	gilt	0.01	94.87
25478	finley	0.01	94.87
25479	hornet	0.01	94.87
25480	exasperation	0.01	94.87
25481	seeding	0.01	94.87
25482	furnaces	0.01	94.87
25483	headland	0.01	94.87
25484	homelessness	0.01	94.87
25485	lbs	0.01	94.87
25486	brill	0.01	94.87
25487	ultracold	0.01	94.87
25488	smear	0.01	94.87
25489	vandals	0.01	94.87
25490	salinity	0.01	94.87
25491	thrashing	0.01	94.87
25492	plated	0.01	94.87
25493	soothed	0.01	94.87
25494	improperly	0.01	94.87
25495	divergences	0.01	94.87
25496	iodine	0.01	94.87
25497	excesses	0.01	94.87
25498	αυτου	0.01	94.87
25499	bravely	0.01	94.87
25500	cookbook	0.01	94.87
25501	arcades	0.01	94.87
25502	surfer	0.01	94.87
25503	justinian	0.01	94.87
25504	hydrophobic	0.01	94.87
25505	essen	0.01	94.87
25506	quercus	0.01	94.87
25507	reconstituted	0.01	94.87
25508	scribes	0.01	94.87
25509	bumping	0.01	94.87
25510	greenway	0.01	94.87
25511	skirmishes	0.01	94.87
25512	salinas	0.01	94.87
25513	horrid	0.01	94.87
25514	retina	0.01	94.87
25515	warhol	0.01	94.87
25516	hallucinations	0.01	94.87
25517	traversing	0.01	94.87
25518	acknowledgement	0.01	94.87
25519	qua	0.01	94.88
25520	dahl	0.01	94.88
25521	serpentine	0.01	94.88
25522	kolmogorov	0.01	94.88
25523	tripartite	0.01	94.88
25524	leuven	0.01	94.88
25525	collage	0.01	94.88
25526	mehta	0.01	94.88
25527	steamers	0.01	94.88
25528	binder	0.01	94.88
25529	rotunda	0.01	94.88
25530	hysteresis	0.01	94.88
25531	thermoelectric	0.01	94.88
25532	transporter	0.01	94.88
25533	andover	0.01	94.88
25534	apprenticed	0.01	94.88
25535	cutters	0.01	94.88
25536	irresponsible	0.01	94.88
25537	ス	0.01	94.88
25538	sewn	0.01	94.88
25539	sock	0.01	94.88
25540	meyers	0.01	94.88
25541	subparagraph	0.01	94.88
25542	defied	0.01	94.88
25543	fenced	0.01	94.88
25544	monoplane	0.01	94.88
25545	władysław	0.01	94.88
25546	slanted	0.01	94.88
25547	postpone	0.01	94.88
25548	raspberry	0.01	94.88
25549	mme	0.01	94.88
25550	blurry	0.01	94.88
25551	malibu	0.01	94.88
25552	lcd	0.01	94.88
25553	uri	0.01	94.88
25554	foggy	0.01	94.88
25555	chevron	0.01	94.88
25556	romances	0.01	94.88
25557	formulating	0.01	94.88
25558	musicologist	0.01	94.88
25559	outcry	0.01	94.88
25560	talons	0.01	94.88
25561	undulating	0.01	94.88
25562	hover	0.01	94.88
25563	seo	0.01	94.88
25564	hinge	0.01	94.88
25565	advertise	0.01	94.88
25566	fumes	0.01	94.88
25567	liber	0.01	94.88
25568	morbid	0.01	94.88
25569	glittered	0.01	94.88
25570	weasel	0.01	94.88
25571	ecstatic	0.01	94.88
25572	determinants	0.01	94.88
25573	overruled	0.01	94.88
25574	lesbians	0.01	94.88
25575	squirmed	0.01	94.88
25576	encyclopædia	0.01	94.88
25577	dips	0.01	94.88
25578	shelly	0.01	94.88
25579	elapsed	0.01	94.88
25580	whirlwind	0.01	94.88
25581	hypersurface	0.01	94.88
25582	payton	0.01	94.88
25583	photovoltaic	0.01	94.88
25584	mails	0.01	94.88
25585	vidal	0.01	94.88
25586	unilateral	0.01	94.88
25587	spelt	0.01	94.89
25588	ivanov	0.01	94.89
25589	transept	0.01	94.89
25590	spiny	0.01	94.89
25591	granger	0.01	94.89
25592	meteorology	0.01	94.89
25593	bombardier	0.01	94.89
25594	eg	0.01	94.89
25595	crotch	0.01	94.89
25596	och	0.01	94.89
25597	arse	0.01	94.89
25598	tripping	0.01	94.89
25599	covington	0.01	94.89
25600	postcards	0.01	94.89
25601	brno	0.01	94.89
25602	sidings	0.01	94.89
25603	allegory	0.01	94.89
25604	massimo	0.01	94.89
25605	dopamine	0.01	94.89
25606	hows	0.01	94.89
25607	latex	0.01	94.89
25608	jalisco	0.01	94.89
25609	rearview	0.01	94.89
25610	quintus	0.01	94.89
25611	polymerase	0.01	94.89
25612	walsall	0.01	94.89
25613	kia	0.01	94.89
25614	screeched	0.01	94.89
25615	rationality	0.01	94.89
25616	tres	0.01	94.89
25617	scolded	0.01	94.89
25618	mcallister	0.01	94.89
25619	interchangeable	0.01	94.89
25620	231	0.01	94.89
25621	equiv	0.01	94.89
25622	oncoming	0.01	94.89
25623	linguists	0.01	94.89
25624	dore	0.01	94.89
25625	pooled	0.01	94.89
25626	anonymity	0.01	94.89
25627	rec	0.01	94.89
25628	jonny	0.01	94.89
25629	mahler	0.01	94.89
25630	unlucky	0.01	94.89
25631	aquatics	0.01	94.89
25632	snarling	0.01	94.89
25633	sanderson	0.01	94.89
25634	stereotype	0.01	94.89
25635	getty	0.01	94.89
25636	bgcolor	0.01	94.89
25637	enclosing	0.01	94.89
25638	accumulating	0.01	94.89
25639	joaqui	0.01	94.89
25640	sensational	0.01	94.89
25641	cdu	0.01	94.89
25642	maui	0.01	94.89
25643	treble	0.01	94.89
25644	ris	0.01	94.89
25645	blah	0.01	94.89
25646	mcgovern	0.01	94.89
25647	subtitles	0.01	94.89
25648	guaranteeing	0.01	94.89
25649	oa	0.01	94.89
25650	planter	0.01	94.89
25651	wallpaper	0.01	94.89
25652	yoon	0.01	94.89
25653	purportedly	0.01	94.89
25654	rhett	0.01	94.89
25655	iberia	0.01	94.89
25656	mathscr	0.01	94.90
25657	vivienne	0.01	94.90
25658	meteorite	0.01	94.90
25659	psychoanalysis	0.01	94.90
25660	redmond	0.01	94.90
25661	harmonious	0.01	94.90
25662	ligo	0.01	94.90
25663	nagpur	0.01	94.90
25664	estrogen	0.01	94.90
25665	criticality	0.01	94.90
25666	qb	0.01	94.90
25667	polynesia	0.01	94.90
25668	thunderstorm	0.01	94.90
25669	corinthians	0.01	94.90
25670	guzma	0.01	94.90
25671	jerks	0.01	94.90
25672	mortgages	0.01	94.90
25673	splashing	0.01	94.90
25674	pakhtunkhwa	0.01	94.90
25675	της	0.01	94.90
25676	grenadier	0.01	94.90
25677	iras	0.01	94.90
25678	chills	0.01	94.90
25679	holster	0.01	94.90
25680	readable	0.01	94.90
25681	dakar	0.01	94.90
25682	tonal	0.01	94.90
25683	coles	0.01	94.90
25684	patna	0.01	94.90
25685	macpherson	0.01	94.90
25686	1707	0.01	94.90
25687	diets	0.01	94.90
25688	thane	0.01	94.90
25689	viewership	0.01	94.90
25690	professionalism	0.01	94.90
25691	studded	0.01	94.90
25692	godzilla	0.01	94.90
25693	itions	0.01	94.90
25694	decency	0.01	94.90
25695	φ	0.01	94.90
25696	dh	0.01	94.90
25697	sous	0.01	94.90
25698	eminence	0.01	94.90
25699	thuringia	0.01	94.90
25700	grilled	0.01	94.90
25701	entrepreneurial	0.01	94.90
25702	mrt	0.01	94.90
25703	yamamoto	0.01	94.90
25704	evaporated	0.01	94.90
25705	orchestration	0.01	94.90
25706	magdeburg	0.01	94.90
25707	invertible	0.01	94.90
25708	struts	0.01	94.90
25709	bluetooth	0.01	94.90
25710	sto	0.01	94.90
25711	lidar	0.01	94.90
25712	moira	0.01	94.90
25713	jazeera	0.01	94.90
25714	lain	0.01	94.90
25715	flask	0.01	94.90
25716	flops	0.01	94.90
25717	raptors	0.01	94.90
25718	caverns	0.01	94.90
25719	sahitya	0.01	94.90
25720	blueprint	0.01	94.90
25721	stoic	0.01	94.90
25722	coldest	0.01	94.90
25723	murmuring	0.01	94.90
25724	definitively	0.01	94.90
25725	fondness	0.01	94.91
25726	extrinsic	0.01	94.91
25727	inseparable	0.01	94.91
25728	revert	0.01	94.91
25729	celaena	0.01	94.91
25730	plywood	0.01	94.91
25731	easternmost	0.01	94.91
25732	strickland	0.01	94.91
25733	reclassified	0.01	94.91
25734	rubens	0.01	94.91
25735	congratulated	0.01	94.91
25736	nil	0.01	94.91
25737	shh	0.01	94.91
25738	iterated	0.01	94.91
25739	airliner	0.01	94.91
25740	sadler	0.01	94.91
25741	collarbone	0.01	94.91
25742	distilled	0.01	94.91
25743	inconclusive	0.01	94.91
25744	islet	0.01	94.91
25745	264	0.01	94.91
25746	tenders	0.01	94.91
25747	notebooks	0.01	94.91
25748	silvio	0.01	94.91
25749	pitiful	0.01	94.91
25750	wouldve	0.01	94.91
25751	imitating	0.01	94.91
25752	indistinct	0.01	94.91
25753	shawnee	0.01	94.91
25754	phosphorylation	0.01	94.91
25755	unoccupied	0.01	94.91
25756	peoria	0.01	94.91
25757	seduced	0.01	94.91
25758	pianos	0.01	94.91
25759	bullied	0.01	94.91
25760	rabi	0.01	94.91
25761	canto	0.01	94.91
25762	jackal	0.01	94.91
25763	marlowe	0.01	94.91
25764	wormhole	0.01	94.91
25765	mayan	0.01	94.91
25766	tilly	0.01	94.91
25767	cme	0.01	94.91
25768	tickled	0.01	94.91
25769	stampede	0.01	94.91
25770	ghosh	0.01	94.91
25771	perak	0.01	94.91
25772	xiang	0.01	94.91
25773	esteban	0.01	94.91
25774	diagnose	0.01	94.91
25775	eloquence	0.01	94.91
25776	symbolize	0.01	94.91
25777	1580	0.01	94.91
25778	censure	0.01	94.91
25779	tougher	0.01	94.91
25780	diarrhea	0.01	94.91
25781	mesoscopic	0.01	94.91
25782	rostov	0.01	94.91
25783	scowling	0.01	94.91
25784	gravitation	0.01	94.91
25785	decompositions	0.01	94.91
25786	των	0.01	94.91
25787	pero	0.01	94.91
25788	trujillo	0.01	94.91
25789	affidavit	0.01	94.91
25790	warlock	0.01	94.91
25791	conjugation	0.01	94.91
25792	kaitlyn	0.01	94.91
25793	overturn	0.01	94.91
25794	affords	0.01	94.92
25795	sulfide	0.01	94.92
25796	accademia	0.01	94.92
25797	byzantium	0.01	94.92
25798	raul	0.01	94.92
25799	empties	0.01	94.92
25800	insular	0.01	94.92
25801	triathlon	0.01	94.92
25802	taluka	0.01	94.92
25803	thebes	0.01	94.92
25804	sheriffs	0.01	94.92
25805	christened	0.01	94.92
25806	endelle	0.01	94.92
25807	relieving	0.01	94.92
25808	removable	0.01	94.92
25809	reincarnation	0.01	94.92
25810	bello	0.01	94.92
25811	hateful	0.01	94.92
25812	chadwick	0.01	94.92
25813	bess	0.01	94.92
25814	ayr	0.01	94.92
25815	deflected	0.01	94.92
25816	pharmacist	0.01	94.92
25817	ccd	0.01	94.92
25818	burner	0.01	94.92
25819	cortes	0.01	94.92
25820	magnon	0.01	94.92
25821	mollusc	0.01	94.92
25822	delusion	0.01	94.92
25823	magically	0.01	94.92
25824	timmy	0.01	94.92
25825	baptised	0.01	94.92
25826	conductive	0.01	94.92
25827	schoolteacher	0.01	94.92
25828	promo	0.01	94.92
25829	cellist	0.01	94.92
25830	saffron	0.01	94.92
25831	palladium	0.01	94.92
25832	wavered	0.01	94.92
25833	defensively	0.01	94.92
25834	patrice	0.01	94.92
25835	spotify	0.01	94.92
25836	lsd	0.01	94.92
25837	1641	0.01	94.92
25838	ester	0.01	94.92
25839	inhale	0.01	94.92
25840	sickening	0.01	94.92
25841	vet	0.01	94.92
25842	duane	0.01	94.92
25843	ethnically	0.01	94.92
25844	194	0.01	94.92
25845	cyborg	0.01	94.92
25846	laterally	0.01	94.92
25847	santander	0.01	94.92
25848	gash	0.01	94.92
25849	shrewd	0.01	94.92
25850	flagged	0.01	94.92
25851	inventing	0.01	94.92
25852	cortez	0.01	94.92
25853	rioting	0.01	94.92
25854	trickled	0.01	94.92
25855	summaries	0.01	94.92
25856	certiorari	0.01	94.92
25857	mather	0.01	94.92
25858	safeguards	0.01	94.92
25859	veneration	0.01	94.92
25860	davao	0.01	94.92
25861	baring	0.01	94.92
25862	amelie	0.01	94.92
25863	heyday	0.01	94.92
25864	1643	0.01	94.93
25865	blazers	0.01	94.93
25866	obeying	0.01	94.93
25867	disruptive	0.01	94.93
25868	uptown	0.01	94.93
25869	mentors	0.01	94.93
25870	gdr	0.01	94.93
25871	khalil	0.01	94.93
25872	nunavut	0.01	94.93
25873	decipher	0.01	94.93
25874	warranted	0.01	94.93
25875	pali	0.01	94.93
25876	huxley	0.01	94.93
25877	brescia	0.01	94.93
25878	frederik	0.01	94.93
25879	electrolyte	0.01	94.93
25880	chirality	0.01	94.93
25881	directives	0.01	94.93
25882	dfb	0.01	94.93
25883	frying	0.01	94.93
25884	breeches	0.01	94.93
25885	dizziness	0.01	94.93
25886	vocation	0.01	94.93
25887	nervousness	0.01	94.93
25888	furlong	0.01	94.93
25889	officio	0.01	94.93
25890	recorders	0.01	94.93
25891	drawled	0.01	94.93
25892	renting	0.01	94.93
25893	strikeouts	0.01	94.93
25894	pax	0.01	94.93
25895	gama	0.01	94.93
25896	herzog	0.01	94.93
25897	cavalier	0.01	94.93
25898	nucleosynthesis	0.01	94.93
25899	deceit	0.01	94.93
25900	dalinar	0.01	94.93
25901	imitated	0.01	94.93
25902	incredulous	0.01	94.93
25903	wager	0.01	94.93
25904	vt	0.01	94.93
25905	ouard	0.01	94.93
25906	apparition	0.01	94.93
25907	compressible	0.01	94.93
25908	navigational	0.01	94.93
25909	bushy	0.01	94.93
25910	dividend	0.01	94.93
25911	hamish	0.01	94.93
25912	asp	0.01	94.93
25913	mons	0.01	94.93
25914	fidel	0.01	94.93
25915	bobbed	0.01	94.93
25916	oclock	0.01	94.93
25917	umayyad	0.01	94.93
25918	jaipur	0.01	94.93
25919	ov	0.01	94.93
25920	rocco	0.01	94.93
25921	tensile	0.01	94.93
25922	billiard	0.01	94.93
25923	nymphs	0.01	94.93
25924	addictive	0.01	94.93
25925	britten	0.01	94.93
25926	redress	0.01	94.93
25927	wearily	0.01	94.93
25928	whiting	0.01	94.93
25929	horsepower	0.01	94.93
25930	moritz	0.01	94.93
25931	initiates	0.01	94.93
25932	renormalized	0.01	94.93
25933	nagorno	0.01	94.93
25934	ancillary	0.01	94.94
25935	elucidate	0.01	94.94
25936	colouring	0.01	94.94
25937	reparations	0.01	94.94
25938	mundo	0.01	94.94
25939	summarizes	0.01	94.94
25940	rapping	0.01	94.94
25941	antidote	0.01	94.94
25942	vestibule	0.01	94.94
25943	roamed	0.01	94.94
25944	bundestag	0.01	94.94
25945	uttarakhand	0.01	94.94
25946	kac	0.01	94.94
25947	skyler	0.01	94.94
25948	alaskan	0.01	94.94
25949	propensity	0.01	94.94
25950	oppenheimer	0.01	94.94
25951	clarendon	0.01	94.94
25952	cameraman	0.01	94.94
25953	cedric	0.01	94.94
25954	publius	0.01	94.94
25955	begum	0.01	94.94
25956	firewood	0.01	94.94
25957	tamar	0.01	94.94
25958	alight	0.01	94.94
25959	outwards	0.01	94.94
25960	rasmussen	0.01	94.94
25961	priya	0.01	94.94
25962	overture	0.01	94.94
25963	fisk	0.01	94.94
25964	bale	0.01	94.94
25965	trajan	0.01	94.94
25966	woolly	0.01	94.94
25967	gamespot	0.01	94.94
25968	manu	0.01	94.94
25969	nebulae	0.01	94.94
25970	khrushchev	0.01	94.94
25971	epsom	0.01	94.94
25972	compactification	0.01	94.94
25973	vertigo	0.01	94.94
25974	whittaker	0.01	94.94
25975	rainer	0.01	94.94
25976	schoolboy	0.01	94.94
25977	drier	0.01	94.94
25978	lucille	0.01	94.94
25979	entailed	0.01	94.94
25980	ingenuity	0.01	94.94
25981	impossibly	0.01	94.94
25982	pluck	0.01	94.94
25983	awakens	0.01	94.94
25984	subseteq	0.01	94.94
25985	chowdhury	0.01	94.94
25986	mosquitoes	0.01	94.94
25987	mccann	0.01	94.94
25988	uphill	0.01	94.94
25989	stipulation	0.01	94.94
25990	cunt	0.01	94.94
25991	crammed	0.01	94.94
25992	offshoot	0.01	94.94
25993	deviate	0.01	94.94
25994	sanjay	0.01	94.94
25995	glimmer	0.01	94.94
25996	ordinal	0.01	94.94
25997	chattering	0.01	94.94
25998	maxine	0.01	94.94
25999	discontinuity	0.01	94.94
26000	nomads	0.01	94.94
26001	mein	0.01	94.94
26002	codified	0.01	94.94
26003	squeaked	0.01	94.94
26004	lingerie	0.01	94.95
26005	mutilated	0.01	94.95
26006	hypersurfaces	0.01	94.95
26007	indexing	0.01	94.95
26008	carriageway	0.01	94.95
26009	filth	0.01	94.95
26010	walmart	0.01	94.95
26011	devonian	0.01	94.95
26012	tutorial	0.01	94.95
26013	scraps	0.01	94.95
26014	madurai	0.01	94.95
26015	politburo	0.01	94.95
26016	parliamentarian	0.01	94.95
26017	xix	0.01	94.95
26018	vegan	0.01	94.95
26019	rydberg	0.01	94.95
26020	urbanization	0.01	94.95
26021	predetermined	0.01	94.95
26022	rowley	0.01	94.95
26023	harbors	0.01	94.95
26024	haines	0.01	94.95
26025	marvellous	0.01	94.95
26026	gonzalo	0.01	94.95
26027	skyscrapers	0.01	94.95
26028	mor	0.01	94.95
26029	nath	0.01	94.95
26030	stints	0.01	94.95
26031	tattered	0.01	94.95
26032	positional	0.01	94.95
26033	plasmonic	0.01	94.95
26034	respectfully	0.01	94.95
26035	fainter	0.01	94.95
26036	jody	0.01	94.95
26037	farce	0.01	94.95
26038	255	0.01	94.95
26039	302	0.01	94.95
26040	rump	0.01	94.95
26041	crusades	0.01	94.95
26042	upsetting	0.01	94.95
26043	tungsten	0.01	94.95
26044	flattered	0.01	94.95
26045	theorized	0.01	94.95
26046	prometheus	0.01	94.95
26047	juicy	0.01	94.95
26048	yamato	0.01	94.95
26049	magdalen	0.01	94.95
26050	carcass	0.01	94.95
26051	homomorphism	0.01	94.95
26052	denominational	0.01	94.95
26053	±	0.01	94.95
26054	coates	0.01	94.95
26055	gillingham	0.01	94.95
26056	rko	0.01	94.95
26057	dnns	0.01	94.95
26058	vices	0.01	94.95
26059	falmouth	0.01	94.95
26060	cryogenic	0.01	94.95
26061	helmholtz	0.01	94.95
26062	norbert	0.01	94.95
26063	symphonies	0.01	94.95
26064	interoperability	0.01	94.95
26065	wrongful	0.01	94.95
26066	gaines	0.01	94.95
26067	dodging	0.01	94.95
26068	squarely	0.01	94.95
26069	itch	0.01	94.95
26070	shoals	0.01	94.95
26071	burgos	0.01	94.95
26072	concurrence	0.01	94.95
26073	cashier	0.01	94.95
26074	asians	0.01	94.95
26075	dundas	0.01	94.96
26076	matured	0.01	94.96
26077	lockwood	0.01	94.96
26078	ων	0.01	94.96
26079	tat	0.01	94.96
26080	oats	0.01	94.96
26081	tahiti	0.01	94.96
26082	pros	0.01	94.96
26083	sorcery	0.01	94.96
26084	cupola	0.01	94.96
26085	jura	0.01	94.96
26086	safest	0.01	94.96
26087	negation	0.01	94.96
26088	installments	0.01	94.96
26089	ltte	0.01	94.96
26090	unio	0.01	94.96
26091	monoxide	0.01	94.96
26092	workman	0.01	94.96
26093	superliga	0.01	94.96
26094	confessor	0.01	94.96
26095	obnoxious	0.01	94.96
26096	haskell	0.01	94.96
26097	priceless	0.01	94.96
26098	cafes	0.01	94.96
26099	rahul	0.01	94.96
26100	purplish	0.01	94.96
26101	miserably	0.01	94.96
26102	390	0.01	94.96
26103	mulder	0.01	94.96
26104	bax	0.01	94.96
26105	agra	0.01	94.96
26106	bustling	0.01	94.96
26107	compendium	0.01	94.96
26108	reassurance	0.01	94.96
26109	amiens	0.01	94.96
26110	vividly	0.01	94.96
26111	pulsating	0.01	94.96
26112	aunts	0.01	94.96
26113	castor	0.01	94.96
26114	slum	0.01	94.96
26115	elbe	0.01	94.96
26116	davison	0.01	94.96
26117	uncontrollable	0.01	94.96
26118	kochi	0.01	94.96
26119	skopje	0.01	94.96
26120	tinker	0.01	94.96
26121	pediment	0.01	94.96
26122	attentions	0.01	94.96
26123	chorale	0.01	94.96
26124	scuttled	0.01	94.96
26125	shrapnel	0.01	94.96
26126	prescriptions	0.01	94.96
26127	xander	0.01	94.96
26128	hydrocarbons	0.01	94.96
